ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0006006,glucose metabolic process,37/877,77/6449,0.4805194805194805,3.5334893157014022,8.87224065545985,2.4507622567515345e-13,1.536137782531862e-11,1.330118967980096e-11,YGR087C/YKR097W/YJL052W/YLR377C/YNR071C/YOL126C/YMR145C/YKL152C/YCR012W/YOL086C/YLR044C/YKL060C/YBR196C/YOR047C/YLR446W/YMR170C/YGL062W/YJR009C/YAL038W/YHR174W/YPL061W/YCL040W/YDR050C/YMR278W/YLR134W/YFR053C/YMR205C/YDL021W/YKL038W/YGL253W/YBR239C/YGR240C/YNL241C/YHR043C/YDL085W/YOR347C/YHR210C,37
GO:0006753,nucleoside phosphate metabolic process,78/877,254/6449,0.30708661417322836,2.2581545892852333,8.115905214085561,4.241346897643566e-13,2.5562271494644105e-11,2.2133992514423306e-11,YJL052W/YLR377C/YNL141W/YNR001C/YMR271C/YKL016C/YKL152C/YCR012W/YGR256W/YKL060C/YBR196C/YDL055C/YLR446W/YMR170C/YJL116C/YGR248W/YJR009C/YAL038W/YOR393W/YLR174W/YLR295C/YHR174W/YLR231C/YOR317W/YPL061W/YKL035W/YJR121W/YPL271W/YMR315W/YER037W/YML075C/YKL001C/YMR169C/YNL129W/YML081C-A/YCL040W/YDR322C-A/YPR020W/YDL004W/YDR050C/YIL155C/YBR117C/YER003C/YNL200C/YGR043C/YHR183W/YJR010W/YFR053C/YMR207C/YPL075W/YMR205C/YHR202W/YDL021W/YOL077W-A/YGL253W/YPR074C/YER055C/YGL126W/YJR103W/YKR080W/YGR240C/YNL241C/YJR019C/YOR222W/YOR128C/YJR078W/YNR034W/YER005W/YCR026C/YOR095C/YMR323W/YNR012W/YML022W/YOR344C/YOR347C/YCL047C/YCR073W-A/YDL166C,78
GO:0009144,purine nucleoside triphosphate metabolic process,32/877,61/6449,0.5245901639344263,3.857562106286334,8.89579772215607,4.733529230293906e-13,2.7472001125446484e-11,2.3787599133913626e-11,YJL052W/YLR377C/YKL016C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJL116C/YJR009C/YAL038W/YOR393W/YLR295C/YHR174W/YJR121W/YPL271W/YML081C-A/YCL040W/YDR322C-A/YPR020W/YDL004W/YDR050C/YFR053C/YPL075W/YMR205C/YDL021W/YOL077W-A/YGL253W/YGR240C/YMR323W/YOR344C/YOR347C,32
GO:0009134,nucleoside diphosphate catabolic process,23/877,34/6449,0.6764705882352942,4.974411429337984,9.217660501471775,5.853958070847244e-13,3.1631559644888384e-11,2.738929928610562e-11,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YDL021W/YGL253W/YGR240C/YER005W/YMR323W/YOR344C/YOR347C,23
GO:0019364,pyridine nucleotide catabolic process,23/877,34/6449,0.6764705882352942,4.974411429337984,9.217660501471775,5.853958070847244e-13,3.1631559644888384e-11,2.738929928610562e-11,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YHR202W/YDL021W/YGL253W/YGR240C/YMR323W/YOR344C/YOR347C,23
GO:0006113,fermentation,24/877,37/6449,0.6486486486486487,4.769823415205399,9.12287806114003,7.368018414191221e-13,3.848561618345881e-11,3.332412538909643e-11,YGR087C/YJL052W/YLR377C/YMR145C/YKL152C/YCR012W/YOL086C/YLR044C/YKL060C/YBR196C/YMR170C/YJR009C/YAL038W/YHR174W/YPL061W/YCL040W/YML070W/YDR050C/YLR134W/YFR053C/YGL253W/YDL085W/YOR347C/YFL053W,24
GO:0006096,glycolytic process,22/877,32/6449,0.6875,5.055515963511973,9.123507679640902,1.1384972828246424e-12,5.247133065253572e-11,4.5434148531299195e-11,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YDL021W/YGL253W/YGR240C/YMR323W/YOR344C/YOR347C,22
GO:0009137,purine nucleoside diphosphate catabolic process,22/877,32/6449,0.6875,5.055515963511973,9.123507679640902,1.1384972828246424e-12,5.247133065253572e-11,4.5434148531299195e-11,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YDL021W/YGL253W/YGR240C/YMR323W/YOR344C/YOR347C,22
GO:0009181,purine ribonucleoside diphosphate catabolic process,22/877,32/6449,0.6875,5.055515963511973,9.123507679640902,1.1384972828246424e-12,5.247133065253572e-11,4.5434148531299195e-11,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YDL021W/YGL253W/YGR240C/YMR323W/YOR344C/YOR347C,22
GO:0046032,ADP catabolic process,22/877,32/6449,0.6875,5.055515963511973,9.123507679640902,1.1384972828246424e-12,5.247133065253572e-11,4.5434148531299195e-11,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YDL021W/YGL253W/YGR240C/YMR323W/YOR344C/YOR347C,22
GO:0009261,ribonucleotide catabolic process,23/877,35/6449,0.6571428571428571,4.832285388499756,9.018496579583218,1.490237437054429e-12,6.672005896755116e-11,5.777191146956869e-11,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YDL021W/YGL253W/YGR240C/YER005W/YMR323W/YOR344C/YOR347C,23
GO:0009166,nucleotide catabolic process,25/877,41/6449,0.6097560975609756,4.483827905553856,8.877570452938366,1.8782091052625653e-12,8.175426855406778e-11,7.078981101413587e-11,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YER037W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YHR202W/YDL021W/YGL253W/YGR240C/YER005W/YMR323W/YOR344C/YOR347C,25
GO:0015980,energy derivation by oxidation of organic compounds,69/877,218/6449,0.3165137614678899,2.327476907304928,7.910120569313983,2.1347495000393065e-12,9.04095261232863e-11,7.828427042818397e-11,YGR087C/YJL052W/YLR377C/YPL262W/YNR001C/YOL126C/YMR145C/YKL152C/YMR118C/YCR012W/YOL086C/YIL045W/YLR044C/YKL060C/YBR196C/YMR002W/YFR015C/YLR446W/YMR170C/YGL062W/YJL116C/YJR009C/YAL038W/YOR393W/YLR174W/YLR164W/YPR184W/YHR174W/YPL061W/YKL035W/YJR121W/YPL271W/YNL037C/YLR038C/YER065C/YCL040W/YIL111W/YDR529C/YJR048W/YML070W/YDR050C/YDL067C/YPR001W/YJL166W/YJR120W/YLR134W/YJL200C/YFR053C/YNL052W/YPL075W/YFR049W/YMR205C/YIL070C/YDL021W/YBR238C/YGL253W/YLR395C/YMR256C/YLR304C/YGR240C/YIL099W/YOR356W/YKR058W/YDL085W/YMR323W/YFR021W/YOR344C/YOR347C/YFL053W,69
GO:0046434,organophosphate catabolic process,34/877,71/6449,0.4788732394366197,3.5213837185025776,8.474861670217201,2.6368953801507547e-12,1.0873723843937455e-10,9.415396523585383e-11,YJL052W/YLR377C/YNR071C/YNR001C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YOL059W/YER037W/YKR031C/YCL040W/YDR050C/YDL022W/YFR053C/YPL075W/YMR205C/YPL206C/YHR202W/YDL021W/YGL253W/YGL126W/YGR240C/YER005W/YMR323W/YCR068W/YOR344C/YOR347C/YHR210C,34
GO:0072526,pyridine-containing compound catabolic process,23/877,36/6449,0.6388888888888888,4.698055238819207,8.826749094178108,3.6019903476598853e-12,1.4472612499443693e-10,1.2531620939631827e-10,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YHR202W/YDL021W/YGL253W/YGR240C/YMR323W/YOR344C/YOR347C,23
GO:0019318,hexose metabolic process,41/877,98/6449,0.41836734693877553,3.076454983361646,8.217150833244911,3.809075055814243e-12,1.4922051531152296e-10,1.2920783544590945e-10,YGR087C/YKR097W/YJL052W/YLR377C/YNR071C/YOL126C/YMR145C/YKL152C/YCR012W/YOL086C/YLR044C/YKL060C/YBR196C/YDL055C/YOR047C/YLR446W/YMR170C/YGL062W/YJR009C/YAL038W/YHR174W/YPL061W/YCL040W/YDR050C/YER003C/YHR104W/YMR278W/YLR134W/YFR053C/YMR205C/YDL021W/YKL038W/YGL253W/YBR239C/YGR240C/YNL241C/YHR043C/YDL085W/YOR347C/YJR030C/YHR210C,41
GO:0019658,glucose fermentation to lactate and acetate,20/877,28/6449,0.7142857142857143,5.252484117934517,8.94596383614216,4.067128550000578e-12,1.517426294726406e-10,1.3139169676568283e-10,YGR087C/YJL052W/YLR377C/YKL152C/YCR012W/YOL086C/YLR044C/YKL060C/YBR196C/YMR170C/YJR009C/YAL038W/YHR174W/YPL061W/YCL040W/YDR050C/YLR134W/YFR053C/YGL253W/YOR347C,20
GO:0019659,glucose catabolic process to lactate,20/877,28/6449,0.7142857142857143,5.252484117934517,8.94596383614216,4.067128550000578e-12,1.517426294726406e-10,1.3139169676568283e-10,YGR087C/YJL052W/YLR377C/YKL152C/YCR012W/YOL086C/YLR044C/YKL060C/YBR196C/YMR170C/YJR009C/YAL038W/YHR174W/YPL061W/YCL040W/YDR050C/YLR134W/YFR053C/YGL253W/YOR347C,20
GO:0005996,monosaccharide metabolic process,43/877,107/6449,0.40186915887850466,2.955135924295868,8.090260073049496,5.7618454338849e-12,2.0997236732320087e-10,1.818119648537977e-10,YGR087C/YKR097W/YJL052W/YLR377C/YNR071C/YOL126C/YMR145C/YKL152C/YCR012W/YOL086C/YLR044C/YKL060C/YBR196C/YDL055C/YJR096W/YOR047C/YLR446W/YMR170C/YGL062W/YJR009C/YAL038W/YHR174W/YPL061W/YCL040W/YDR050C/YER003C/YHR104W/YMR278W/YLR134W/YFR053C/YMR205C/YDL021W/YKL038W/YGL253W/YBR239C/YGR240C/YNL241C/YHR043C/YDL085W/YOR095C/YOR347C/YJR030C/YHR210C,43
GO:1901292,nucleoside phosphate catabolic process,27/877,49/6449,0.5510204081632653,4.051916319549484,8.5072154512601,7.0029399735807e-12,2.4940015769547634e-10,2.1595190492692637e-10,YJL052W/YLR377C/YNR001C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YER037W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YHR202W/YDL021W/YGL253W/YGL126W/YGR240C/YER005W/YMR323W/YOR344C/YOR347C,27
GO:0009154,purine ribonucleotide catabolic process,22/877,34/6449,0.6470588235294118,4.758132671540681,8.716055622736897,7.374353767617683e-12,2.512089642142806e-10,2.1751812371760167e-10,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YDL021W/YGL253W/YGR240C/YMR323W/YOR344C/YOR347C,22
GO:0046031,ADP metabolic process,22/877,34/6449,0.6470588235294118,4.758132671540681,8.716055622736897,7.374353767617683e-12,2.512089642142806e-10,2.1751812371760167e-10,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YDL021W/YGL253W/YGR240C/YMR323W/YOR344C/YOR347C,22
GO:0006195,purine nucleotide catabolic process,23/877,37/6449,0.6216216216216216,4.571080772905175,8.641925854216849,8.309085750769773e-12,2.7125702857200487e-10,2.348774458934701e-10,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YHR202W/YDL021W/YGL253W/YGR240C/YMR323W/YOR344C/YOR347C,23
GO:0009185,ribonucleoside diphosphate metabolic process,23/877,37/6449,0.6216216216216216,4.571080772905175,8.641925854216849,8.309085750769773e-12,2.7125702857200487e-10,2.348774458934701e-10,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YDL021W/YGL253W/YGR240C/YER005W/YMR323W/YOR344C/YOR347C,23
GO:0009135,purine nucleoside diphosphate metabolic process,22/877,35/6449,0.6285714285714286,4.622186023782375,8.524070875338351,1.7332089096263115e-11,5.43187672276886e-10,4.703381651596454e-10,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YDL021W/YGL253W/YGR240C/YMR323W/YOR344C/YOR347C,22
GO:0009179,purine ribonucleoside diphosphate metabolic process,22/877,35/6449,0.6285714285714286,4.622186023782375,8.524070875338351,1.7332089096263115e-11,5.43187672276886e-10,4.703381651596454e-10,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YDL021W/YGL253W/YGR240C/YMR323W/YOR344C/YOR347C,22
GO:0009060,aerobic respiration,50/877,140/6449,0.35714285714285715,2.6262420589672586,7.717483332950003,1.9798705245528607e-11,6.083249239165358e-10,5.267395471927012e-10,YJL052W/YLR377C/YPL262W/YNR001C/YOL126C/YKL152C/YMR118C/YCR012W/YKL060C/YBR196C/YMR002W/YLR446W/YGL062W/YJL116C/YJR009C/YAL038W/YOR393W/YLR174W/YLR164W/YHR174W/YJR121W/YPL271W/YNL037C/YLR038C/YER065C/YCL040W/YIL111W/YDR529C/YJR048W/YDR050C/YDL067C/YPR001W/YJL166W/YJL200C/YFR053C/YNL052W/YPL075W/YFR049W/YMR205C/YIL070C/YDL021W/YBR238C/YGL253W/YLR395C/YMR256C/YLR304C/YGR240C/YMR323W/YOR344C/YOR347C,50
GO:0009150,purine ribonucleotide metabolic process,36/877,83/6449,0.43373493975903615,3.1894602354686707,7.9643355322396445,2.2754546647283653e-11,6.856995114671824e-10,5.937370572540208e-10,YJL052W/YLR377C/YKL016C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJL116C/YJR009C/YAL038W/YOR393W/YLR295C/YHR174W/YJR121W/YPL271W/YKL001C/YML081C-A/YCL040W/YDR322C-A/YPR020W/YDL004W/YDR050C/YJR010W/YFR053C/YPL075W/YMR205C/YDL021W/YOL077W-A/YGL253W/YGR240C/YOR128C/YMR323W/YML022W/YOR344C/YOR347C,36
GO:0006083,acetate metabolic process,21/877,33/6449,0.6363636363636364,4.679485850523479,8.4065671559372,3.590738488816434e-11,1.061639096599123e-9,9.192575793613473e-10,YGR087C/YJL052W/YLR377C/YKL152C/YCR012W/YOL086C/YLR044C/YKL060C/YBR196C/YMR170C/YJR009C/YAL038W/YHR174W/YPL061W/YCL040W/YBL015W/YDR050C/YLR134W/YFR053C/YGL253W/YOR347C,21
GO:0009259,ribonucleotide metabolic process,40/877,100/6449,0.4,2.94139110604333,7.761883666882716,3.817175805258825e-11,1.1076878679334406e-9,9.591305288457361e-10,YJL052W/YLR377C/YMR271C/YKL016C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJL116C/YJR009C/YAL038W/YOR393W/YLR295C/YHR174W/YJR121W/YPL271W/YKL001C/YML081C-A/YCL040W/YDR322C-A/YPR020W/YDL004W/YDR050C/YJR010W/YFR053C/YPL075W/YMR205C/YDL021W/YOL077W-A/YGL253W/YJR103W/YGR240C/YOR128C/YER005W/YMR323W/YNR012W/YML022W/YOR344C/YOR347C,40
GO:0006089,lactate metabolic process,23/877,39/6449,0.5897435897435898,4.336666374294652,8.291303844500419,3.909240140113461e-11,1.1137780544650534e-9,9.644039312165073e-10,YGR087C/YJL052W/YLR377C/YKL152C/YCR012W/YOL086C/YLR044C/YKL060C/YBR196C/YEL071W/YMR170C/YJR009C/YAL038W/YHR174W/YOR391C/YPL061W/YCL040W/YDR050C/YLR134W/YFR053C/YGL253W/YML054C/YOR347C,23
GO:0045333,cellular respiration,52/877,153/6449,0.33986928104575165,2.4992212012132864,7.445362166571747,6.618125393029938e-11,1.8518933019424845e-9,1.6035269984239831e-9,YJL052W/YLR377C/YPL262W/YNR001C/YOL126C/YKL152C/YMR118C/YCR012W/YKL060C/YBR196C/YMR002W/YLR446W/YGL062W/YJL116C/YJR009C/YAL038W/YOR393W/YLR174W/YLR164W/YHR174W/YJR121W/YPL271W/YNL037C/YLR038C/YER065C/YCL040W/YIL111W/YDR529C/YJR048W/YDR050C/YDL067C/YPR001W/YJL166W/YJR120W/YJL200C/YFR053C/YNL052W/YPL075W/YFR049W/YMR205C/YIL070C/YDL021W/YBR238C/YGL253W/YLR395C/YMR256C/YLR304C/YGR240C/YOR356W/YMR323W/YOR344C/YOR347C,52
GO:0009132,nucleoside diphosphate metabolic process,23/877,40/6449,0.575,4.228249714937286,8.124726276290701,8.029139634485092e-11,2.207309088989147e-9,1.9112762675625636e-9,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YCL040W/YDR050C/YFR053C/YPL075W/YMR205C/YDL021W/YGL253W/YGR240C/YER005W/YMR323W/YOR344C/YOR347C,23
GO:0061615,glycolytic process through fructose-6-phosphate,14/877,17/6449,0.8235294117647058,6.055805218324502,8.280346941560031,3.0782943324624747e-10,8.175741049099487e-9,7.079253157081409e-9,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YJR009C/YAL038W/YHR174W/YDR050C/YMR205C/YDL021W/YGR240C/YOR347C,14
GO:0061620,glycolytic process through glucose-6-phosphate,14/877,17/6449,0.8235294117647058,6.055805218324502,8.280346941560031,3.0782943324624747e-10,8.175741049099487e-9,7.079253157081409e-9,YJL052W/YLR377C/YKL152C/YCR012W/YKL060C/YBR196C/YJR009C/YAL038W/YHR174W/YDR050C/YMR205C/YDL021W/YGR240C/YOR347C,14
GO:0019693,ribose phosphate metabolic process,40/877,107/6449,0.37383177570093457,2.748963650507785,7.237128945914036,4.3970540401430214e-10,1.1483639468173524e-8,9.943513434639219e-9,YJL052W/YLR377C/YMR271C/YKL016C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJL116C/YJR009C/YAL038W/YOR393W/YLR295C/YHR174W/YJR121W/YPL271W/YKL001C/YML081C-A/YCL040W/YDR322C-A/YPR020W/YDL004W/YDR050C/YJR010W/YFR053C/YPL075W/YMR205C/YDL021W/YOL077W-A/YGL253W/YJR103W/YGR240C/YOR128C/YER005W/YMR323W/YNR012W/YML022W/YOR344C/YOR347C,40
GO:1901136,carbohydrate derivative catabolic process,28/877,61/6449,0.45901639344262296,3.375366843000542,7.394688956983225,7.966240317428367e-10,2.0464096028541395e-8,1.7719557841527465e-8,YJL052W/YLR377C/YNR071C/YKL152C/YCR012W/YKL060C/YBR196C/YLR446W/YJR009C/YAL038W/YOR393W/YHR174W/YOL059W/YCL040W/YDR050C/YDL022W/YMR278W/YFR053C/YPL075W/YMR205C/YDL021W/YGL253W/YGR240C/YER005W/YMR323W/YOR344C/YOR347C/YHR210C,28
GO:0051156,glucose 6-phosphate metabolic process,15/877,21/6449,0.7142857142857143,5.252484117934517,7.743212373109068,2.2007344162399297e-9,5.5621787584644674e-8,4.816208255574311e-8,YGR256W/YBR196C/YLR446W/YGR248W/YCL040W/YBR117C/YGR043C/YHR183W/YFR053C/YGL253W/YPR074C/YNL241C/YNR034W/YOR095C/YCR073W-A,15
